layout,layoutCount,algorithm,iteration,cost,expandedNodes,score,result
big,5,ucs,7,8,44,502,Win
big,5,ucs,8,16,208,494,Win
big,5,ucs,9,2,6,508,Win
big,5,astar,0,22,95,488,Win
big,5,astar,1,37,203,473,Win
big,5,astar,2,29,80,481,Win
big,5,astar,3,19,47,491,Win
big,5,astar,4,19,66,491,Win
big,5,astar,5,15,30,495,Win
big,5,astar,6,14,24,496,Win
big,5,astar,7,8,9,502,Win
big,5,astar,8,16,76,494,Win
big,5,astar,9,2,2,508,Win
big,5,bds,0,22,126,488,Win
big,5,bds,1,37,286,473,Win
big,5,bds,2,29,240,481,Win
big,5,bds,3,19,152,491,Win
big,5,bds,4,19,116,491,Win
big,5,bds,5,15,92,495,Win
big,5,bds,6,14,109,496,Win
big,5,bds,7,8,33,502,Win
big,5,bds,8,16,87,494,Win
big,5,bds,9,2,3,508,Win
big,5,hbds,0,22,42,488,Win
big,5,hbds,1,49,115,461,Win
big,5,hbds,2,39,91,471,Win
big,5,hbds,3,33,197,477,Win
big,5,hbds,4,19,29,491,Win
big,5,hbds,5,15,43,495,Win
big,5,hbds,6,14,64,496,Win
big,5,hbds,7,8,9,502,Win
big,5,hbds,8,18,70,492,Win
big,5,hbds,9,2,2,508,Win
big,6,dfs,0,99,202,411,Win
big,6,dfs,1,98,191,412,Win
big,6,dfs,2,33,37,477,Win
big,6,dfs,3,58,443,452,Win
big,6,dfs,4,110,169,400,Win
big,6,dfs,5,46,54,464,Win
big,6,dfs,6,28,31,482,Win
big,6,dfs,7,138,202,372,Win
big,6,dfs,8,123,408,387,Win
big,6,dfs,9,98,367,412,Win
big,6,bfs,0,21,228,489,Win
big,6,bfs,1,38,352,472,Win
big,6,bfs,2,21,180,489,Win
big,6,bfs,3,14,193,496,Win
big,6,bfs,4,26,329,484,Win
big,6,bfs,5,26,337,484,Win
big,6,bfs,6,16,188,494,Win
big,6,bfs,7,18,260,492,Win
big,6,bfs,8,29,307,481,Win
big,6,bfs,9,24,248,486,Win
big,6,ucs,0,21,228,489,Win
big,6,ucs,1,38,352,472,Win
big,6,ucs,2,21,180,489,Win
big,6,ucs,3,14,193,496,Win
big,6,ucs,4,26,329,484,Win
big,6,ucs,5,26,337,484,Win
big,6,ucs,6,16,188,494,Win
big,6,ucs,7,18,260,492,Win
big,6,ucs,8,29,307,481,Win
big,6,ucs,9,24,248,486,Win
big,6,astar,0,21,118,489,Win
big,6,astar,1,38,212,472,Win
big,6,astar,2,21,95,489,Win
big,6,astar,3,14,30,496,Win
big,6,astar,4,26,64,484,Win
big,6,astar,5,26,104,484,Win
big,6,astar,6,16,36,494,Win
big,6,astar,7,18,49,492,Win
big,6,astar,8,29,111,481,Win
big,6,astar,9,24,85,486,Win
big,6,bds,0,21,176,489,Win
big,6,bds,1,38,300,472,Win
big,6,bds,2,21,142,489,Win
big,6,bds,3,14,46,496,Win
big,6,bds,4,26,234,484,Win
big,6,bds,5,26,269,484,Win
big,6,bds,6,16,91,494,Win
big,6,bds,7,18,120,492,Win
big,6,bds,8,29,277,481,Win
big,6,bds,9,24,216,486,Win
big,6,hbds,0,21,55,489,Win
big,6,hbds,1,44,89,466,Win
big,6,hbds,2,21,169,489,Win
big,6,hbds,3,14,19,496,Win
big,6,hbds,4,28,118,482,Win
big,6,hbds,5,30,79,480,Win
big,6,hbds,6,16,31,494,Win
big,6,hbds,7,20,115,490,Win
big,6,hbds,8,41,121,469,Win
big,6,hbds,9,32,99,478,Win
big,7,dfs,0,14,17,496,Win
big,7,dfs,1,28,499,482,Win
big,7,dfs,2,108,182,402,Win
big,7,dfs,3,68,377,442,Win
big,7,dfs,4,95,421,415,Win
big,7,dfs,5,127,257,383,Win
big,7,dfs,6,19,19,491,Win
big,7,dfs,7,132,329,378,Win
big,7,dfs,8,47,60,463,Win
big,7,dfs,9,140,342,370,Win
big,7,bfs,0,4,10,506,Win
big,7,bfs,1,26,263,484,Win
big,7,bfs,2,22,221,488,Win
big,7,bfs,3,6,29,504,Win
big,7,bfs,4,13,43,497,Win
big,7,bfs,5,11,123,499,Win
big,7,bfs,6,19,234,491,Win
big,7,bfs,7,32,329,478,Win
big,7,bfs,8,5,15,505,Win
big,7,bfs,9,10,103,500,Win
big,7,ucs,0,4,10,506,Win
big,7,ucs,1,26,263,484,Win
big,7,ucs,2,22,221,488,Win
big,7,ucs,3,6,29,504,Win
big,7,ucs,4,13,43,497,Win
big,7,ucs,5,11,123,499,Win
big,7,ucs,6,19,234,491,Win
big,7,ucs,7,32,329,478,Win
big,7,ucs,8,5,15,505,Win
big,7,ucs,9,10,103,500,Win
big,7,astar,0,4,5,506,Win
big,7,astar,1,26,82,484,Win
big,7,astar,2,22,72,488,Win
big,7,astar,3,6,9,504,Win
big,7,astar,4,13,30,497,Win
big,7,astar,5,11,29,499,Win
big,7,astar,6,19,49,491,Win
big,7,astar,7,32,110,478,Win
big,7,astar,8,5,7,505,Win
big,7,astar,9,10,19,500,Win
big,7,bds,0,4,8,506,Win
big,7,bds,1,26,156,484,Win
big,7,bds,2,22,199,488,Win
big,7,bds,3,6,13,504,Win
big,7,bds,4,13,52,497,Win
big,7,bds,5,11,59,499,Win
big,7,bds,6,19,98,491,Win
big,7,bds,7,32,276,478,Win
big,7,bds,8,5,8,505,Win
big,7,bds,9,10,42,500,Win
big,7,hbds,0,4,6,506,Win
big,7,hbds,1,28,60,482,Win
big,7,hbds,2,24,95,486,Win
big,7,hbds,3,6,14,504,Win
big,7,hbds,4,13,47,497,Win
big,7,hbds,5,13,19,497,Win
big,7,hbds,6,19,37,491,Win
big,7,hbds,7,32,115,478,Win
big,7,hbds,8,5,10,505,Win
big,7,hbds,9,10,32,500,Win
big,8,dfs,0,13,16,497,Win
big,8,dfs,1,69,100,441,Win
big,8,dfs,2,117,213,393,Win
big,8,dfs,3,28,28,482,Win
big,8,dfs,4,65,70,445,Win
big,8,dfs,5,96,114,414,Win
big,8,dfs,6,53,54,457,Win
big,8,dfs,7,116,412,394,Win
big,8,dfs,8,100,412,410,Win
big,8,dfs,9,129,418,381,Win
big,8,bfs,0,7,41,503,Win
big,8,bfs,1,13,185,497,Win
big,8,bfs,2,29,360,481,Win
big,8,bfs,3,8,47,502,Win
big,8,bfs,4,11,145,499,Win
big,8,bfs,5,30,283,480,Win
big,8,bfs,6,17,125,493,Win
big,8,bfs,7,16,185,494,Win
big,8,bfs,8,6,36,504,Win
big,8,bfs,9,19,197,491,Win
big,8,ucs,0,7,41,503,Win
big,8,ucs,1,13,185,497,Win
big,8,ucs,2,29,360,481,Win
big,8,ucs,3,8,47,502,Win
big,8,ucs,4,11,145,499,Win
big,8,ucs,5,30,283,480,Win
big,8,ucs,6,17,125,493,Win
big,8,ucs,7,16,185,494,Win
big,8,ucs,8,6,36,504,Win
big,8,ucs,9,19,197,491,Win
big,8,astar,0,7,15,503,Win
big,8,astar,1,13,37,497,Win
big,8,astar,2,29,99,481,Win
big,8,astar,3,8,16,502,Win
big,8,astar,4,11,28,499,Win
big,8,astar,5,30,139,480,Win
big,8,astar,6,17,43,493,Win
big,8,astar,7,16,31,494,Win
big,8,astar,8,6,10,504,Win
big,8,astar,9,19,52,491,Win
big,8,bds,0,7,17,503,Win
big,8,bds,1,13,90,497,Win
big,8,bds,2,29,256,481,Win
big,8,bds,3,8,40,502,Win
big,8,bds,4,11,63,499,Win
big,8,bds,5,30,204,480,Win
big,8,bds,6,17,94,493,Win
big,8,bds,7,16,78,494,Win
big,8,bds,8,6,20,504,Win
big,8,bds,9,19,108,491,Win
big,8,hbds,0,7,10,503,Win
big,8,hbds,1,13,66,497,Win
big,8,hbds,2,31,103,479,Win
big,8,hbds,3,8,14,502,Win
big,8,hbds,4,11,21,499,Win
big,8,hbds,5,30,97,480,Win
big,8,hbds,6,17,63,493,Win
big,8,hbds,7,16,25,494,Win
big,8,hbds,8,6,20,504,Win
big,8,hbds,9,21,79,489,Win
big,9,dfs,0,142,323,368,Win
big,9,dfs,1,76,428,434,Win
big,9,dfs,2,125,317,385,Win
big,9,dfs,3,27,32,483,Win
big,9,dfs,4,11,11,499,Win
big,9,dfs,5,154,182,356,Win
big,9,dfs,6,157,194,353,Win
big,9,dfs,7,104,239,406,Win
big,9,dfs,8,143,186,367,Win
big,9,dfs,9,84,145,426,Win
big,9,bfs,0,18,243,492,Win
big,9,bfs,1,14,155,496,Win
big,9,bfs,2,17,252,493,Win
big,9,bfs,3,9,27,501,Win
big,9,bfs,4,7,62,503,Win
big,9,bfs,5,18,170,492,Win
big,9,bfs,6,17,120,493,Win
big,9,bfs,7,24,164,486,Win
big,9,bfs,8,7,45,503,Win
big,9,bfs,9,16,144,494,Win
big,9,ucs,0,18,243,492,Win
big,9,ucs,1,14,155,496,Win
big,9,ucs,2,17,252,493,Win
big,9,ucs,3,9,27,501,Win
big,9,ucs,4,7,62,503,Win
big,9,ucs,5,18,170,492,Win
big,9,ucs,6,17,120,493,Win
big,9,ucs,7,24,164,486,Win
big,9,ucs,8,7,45,503,Win
big,9,ucs,9,16,144,494,Win
big,9,astar,0,18,34,492,Win
big,9,astar,1,14,31,496,Win
big,9,astar,2,17,64,493,Win
big,9,astar,3,9,20,501,Win
big,9,astar,4,7,15,503,Win
big,9,astar,5,18,81,492,Win
big,9,astar,6,17,31,493,Win
big,9,astar,7,24,60,486,Win
big,9,astar,8,7,10,503,Win
big,9,astar,9,16,38,494,Win
big,9,bds,0,18,132,492,Win
big,9,bds,1,14,75,496,Win
big,9,bds,2,17,87,493,Win
big,9,bds,3,9,25,501,Win
big,9,bds,4,7,23,503,Win
big,9,bds,5,18,126,492,Win
big,9,bds,6,17,83,493,Win
big,9,bds,7,24,132,486,Win
big,9,bds,8,7,13,503,Win
big,9,bds,9,16,108,494,Win
big,9,hbds,0,18,56,492,Win
big,9,hbds,1,14,47,496,Win
big,9,hbds,2,19,65,491,Win
big,9,hbds,3,9,27,501,Win
big,9,hbds,4,7,13,503,Win
big,9,hbds,5,18,81,492,Win
big,9,hbds,6,19,46,491,Win
big,9,hbds,7,28,89,482,Win
big,9,hbds,8,7,8,503,Win
big,9,hbds,9,16,54,494,Win
