layout,algorithm,iteration,cost,expanded nodes,score,result
bigMaze,bds,81,49,171,461,Win
bigMaze,bds,82,57,165,453,Win
bigMaze,bds,83,43,193,467,Win
bigMaze,bds,84,41,90,469,Win
bigMaze,bds,85,97,477,413,Win
bigMaze,bds,86,112,461,398,Win
bigMaze,bds,87,27,80,483,Win
bigMaze,bds,88,20,43,490,Win
bigMaze,bds,89,113,381,397,Win
bigMaze,bds,90,102,381,408,Win
bigMaze,bds,91,18,47,492,Win
bigMaze,bds,92,48,124,462,Win
bigMaze,bds,93,94,405,416,Win
bigMaze,bds,94,102,392,408,Win
bigMaze,bds,95,144,568,366,Win
bigMaze,bds,96,118,508,392,Win
bigMaze,bds,97,17,56,493,Win
bigMaze,bds,98,100,507,410,Win
bigMaze,bds,99,126,594,384,Win
bigMaze,bds,100,57,229,453,Win
